lembaga,tahun,id_provinsi,nama_provinsi,id_dapil,nama_dapil,id_partai,nama_partai,urutan,id,nama,jenis_kelamin,domisili,foto_url,agama,tempat_lahir,tanggal_lahir
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,6,PARTAI GERAKAN INDONESIA RAYA,4,DPRDKALBAR616107p0604,SYAMSYAR,L,KABUPATEN MELAWI,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,6,PARTAI GERAKAN INDONESIA RAYA,5,DPRDKALBAR616107p0605,"ROSTINI HAGAWALTI, M.H.",P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,6,PARTAI GERAKAN INDONESIA RAYA,6,DPRDKALBAR616107p0606,AGUSTINUS HUGO TEKUAN,L,KABUPATEN SINTANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,6,PARTAI GERAKAN INDONESIA RAYA,7,DPRDKALBAR616107p0607,"JANNES LEGOH, S.Th., M.M.",L,KABUPATEN SINTANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,6,PARTAI GERAKAN INDONESIA RAYA,8,DPRDKALBAR616107p0608,"ANSELMA, S.H.",P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,6,PARTAI GERAKAN INDONESIA RAYA,9,DPRDKALBAR616107p0609,"ROMOLO, S.Psi.",L,KABUPATEN SINTANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,6,PARTAI GERAKAN INDONESIA RAYA,10,DPRDKALBAR616107p0610,"AGNES A., S.Pd.",P,KABUPATEN SINTANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,6,PARTAI GERAKAN INDONESIA RAYA,11,DPRDKALBAR616107p0611,"YOHANES JOEY, S.H.",L,KABUPATEN SINTANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6108p,KALIMANTAN BARAT 8,6,PARTAI GERAKAN INDONESIA RAYA,1,DPRDKALBAR616108p0601,"ABUL AINEN, S.T.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6108p,KALIMANTAN BARAT 8,6,PARTAI GERAKAN INDONESIA RAYA,2,DPRDKALBAR616108p0602,"H. RUDIANSYAH, S.H.",L,KABUPATEN KETAPANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6108p,KALIMANTAN BARAT 8,6,PARTAI GERAKAN INDONESIA RAYA,3,DPRDKALBAR616108p0603,N. EKA APRIYANTI,P,KABUPATEN KETAPANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6108p,KALIMANTAN BARAT 8,6,PARTAI GERAKAN INDONESIA RAYA,4,DPRDKALBAR616108p0604,GUSTI MUHAMMAD ILMA,L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6108p,KALIMANTAN BARAT 8,6,PARTAI GERAKAN INDONESIA RAYA,5,DPRDKALBAR616108p0605,Hj. WIDYAWATI,P,KABUPATEN KETAPANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6108p,KALIMANTAN BARAT 8,6,PARTAI GERAKAN INDONESIA RAYA,6,DPRDKALBAR616108p0606,"MAWARDI USMAN, S.H.",L,KABUPATEN KAYONG UTARA,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6108p,KALIMANTAN BARAT 8,6,PARTAI GERAKAN INDONESIA RAYA,7,DPRDKALBAR616108p0607,"RIYANA MARETA, S.H.",P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6108p,KALIMANTAN BARAT 8,6,PARTAI GERAKAN INDONESIA RAYA,8,DPRDKALBAR616108p0608,"SYARIF HELMI FAUZIANSYAH, S.T.",L,KABUPATEN KAYONG UTARA,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6101p,KALIMANTAN BARAT 1,5,PARTAI GOLONGAN KARYA,1,DPRDKALBAR616101p0501,"JUNAIDI BUSTAM, S.E., M.H.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6101p,KALIMANTAN BARAT 1,5,PARTAI GOLONGAN KARYA,2,DPRDKALBAR616101p0502,Ir. H. WERRY SYAHRIAL,L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6101p,KALIMANTAN BARAT 1,5,PARTAI GOLONGAN KARYA,3,DPRDKALBAR616101p0503,"ESTI SUHESTI, S.H.",P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6101p,KALIMANTAN BARAT 1,5,PARTAI GOLONGAN KARYA,4,DPRDKALBAR616101p0504,"ZULKARNAEN SIREGAR, S.H.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6101p,KALIMANTAN BARAT 1,5,PARTAI GOLONGAN KARYA,5,DPRDKALBAR616101p0505,"SETIAWAN LIM, S.H.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6101p,KALIMANTAN BARAT 1,5,PARTAI GOLONGAN KARYA,6,DPRDKALBAR616101p0506,ESTI RETNO WERDININGSIH,P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6101p,KALIMANTAN BARAT 1,5,PARTAI GOLONGAN KARYA,7,DPRDKALBAR616101p0507,"WAHYU ASMIDI, S.Hut.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6101p,KALIMANTAN BARAT 1,5,PARTAI GOLONGAN KARYA,8,DPRDKALBAR616101p0508,YULIA SASTI DWIPUTRI,P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,5,PARTAI GOLONGAN KARYA,1,DPRDKALBAR616102p0501,MASDAR AR,L,KABUPATEN KUBU RAYA,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,5,PARTAI GOLONGAN KARYA,2,DPRDKALBAR616102p0502,"M. ADI CAHYONO, S.H.",L,KABUPATEN KUBU RAYA,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,5,PARTAI GOLONGAN KARYA,3,DPRDKALBAR616102p0503,"AIDA MOKHTAR, S.Ag., M.Hum.",P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,5,PARTAI GOLONGAN KARYA,4,DPRDKALBAR616102p0504,"Drs. H. NGATMAN, M.Pd.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,5,PARTAI GOLONGAN KARYA,5,DPRDKALBAR616102p0505,"SUMA MAHYUDIN, S.H.",L,KABUPATEN PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,5,PARTAI GOLONGAN KARYA,6,DPRDKALBAR616102p0506,"RAHMAWATI, S.E.",P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,5,PARTAI GOLONGAN KARYA,7,DPRDKALBAR616102p0507,Ir. HARRY TRI YOGA,L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,5,PARTAI GOLONGAN KARYA,8,DPRDKALBAR616102p0508,"MOH. HERRY, S.H.",L,KABUPATEN KUBU RAYA,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,5,PARTAI GOLONGAN KARYA,9,DPRDKALBAR616102p0509,"NIKO AGUSTINI, S.Sos., M.Si.",P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,5,PARTAI GOLONGAN KARYA,10,DPRDKALBAR616102p0510,"SUKARSI, S.H.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,5,PARTAI GOLONGAN KARYA,11,DPRDKALBAR616102p0511,"NURIFAH BUJANG, S.Pd.",P,KABUPATEN KUBU RAYA,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6103p,KALIMANTAN BARAT 3,5,PARTAI GOLONGAN KARYA,1,DPRDKALBAR616103p0501,Drs. H. SYAMSUL RIZAL,L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6103p,KALIMANTAN BARAT 3,5,PARTAI GOLONGAN KARYA,2,DPRDKALBAR616103p0502,"Drs. H. AWANG SOFIAN ROZALI, M.Si.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6103p,KALIMANTAN BARAT 3,5,PARTAI GOLONGAN KARYA,3,DPRDKALBAR616103p0503,"YASPINAR, S.H.",P,KABUPATEN BENGKAYANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6103p,KALIMANTAN BARAT 3,5,PARTAI GOLONGAN KARYA,4,DPRDKALBAR616103p0504,"INSAN NOVENTA, S.Sos.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6103p,KALIMANTAN BARAT 3,5,PARTAI GOLONGAN KARYA,5,DPRDKALBAR616103p0505,"BONG CIN NEN, S.Pd.",L,KOTA SINGKAWANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6103p,KALIMANTAN BARAT 3,5,PARTAI GOLONGAN KARYA,6,DPRDKALBAR616103p0506,SHEILA ANGGIA CITRANY,P,KOTA SINGKAWANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6104p,KALIMANTAN BARAT 4,5,PARTAI GOLONGAN KARYA,1,DPRDKALBAR616104p0501,"Ir. H. PRABASA ANANTATUR, M.H.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6104p,KALIMANTAN BARAT 4,5,PARTAI GOLONGAN KARYA,2,DPRDKALBAR616104p0502,"NANI YULIANTIN, S.P.",P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6104p,KALIMANTAN BARAT 4,5,PARTAI GOLONGAN KARYA,3,DPRDKALBAR616104p0503,"H. MAS'UD SULAIMAN, S.E.",L,KABUPATEN SAMBAS,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6104p,KALIMANTAN BARAT 4,5,PARTAI GOLONGAN KARYA,4,DPRDKALBAR616104p0504,Drs. H. DARWIN MUHAMMAD,L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6104p,KALIMANTAN BARAT 4,5,PARTAI GOLONGAN KARYA,5,DPRDKALBAR616104p0505,H. SUPARTO H. ASNAWI,L,KABUPATEN SAMBAS,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6104p,KALIMANTAN BARAT 4,5,PARTAI GOLONGAN KARYA,6,DPRDKALBAR616104p0506,"SITI MUSLIMA, S.Pd.",P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6104p,KALIMANTAN BARAT 4,5,PARTAI GOLONGAN KARYA,7,DPRDKALBAR616104p0507,EDWINTO,L,KABUPATEN SAMBAS,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6104p,KALIMANTAN BARAT 4,5,PARTAI GOLONGAN KARYA,8,DPRDKALBAR616104p0508,"SRI SOELASTRI AS, S.E.",P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6105p,KALIMANTAN BARAT 5,5,PARTAI GOLONGAN KARYA,1,DPRDKALBAR616105p0501,"N. NEHEN, S.Pd., M.M.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6105p,KALIMANTAN BARAT 5,5,PARTAI GOLONGAN KARYA,2,DPRDKALBAR616105p0502,EDUARDO DELASOR,L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6105p,KALIMANTAN BARAT 5,5,PARTAI GOLONGAN KARYA,3,DPRDKALBAR616105p0503,"MARTINA, A.Md.",P,KABUPATEN KUBU RAYA,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6105p,KALIMANTAN BARAT 5,5,PARTAI GOLONGAN KARYA,4,DPRDKALBAR616105p0504,MUHAMMAD NASIR MAKSUDI,L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6105p,KALIMANTAN BARAT 5,5,PARTAI GOLONGAN KARYA,5,DPRDKALBAR616105p0505,AGUSTINA RINA,P,KABUPATEN LANDAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6106p,KALIMANTAN BARAT 6,5,PARTAI GOLONGAN KARYA,1,DPRDKALBAR616106p0501,"H. MULYADI H. M. YAMIN, S.T., S.E.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6106p,KALIMANTAN BARAT 6,5,PARTAI GOLONGAN KARYA,2,DPRDKALBAR616106p0502,Ir. VINSENSIUS LINTAS,L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6106p,KALIMANTAN BARAT 6,5,PARTAI GOLONGAN KARYA,3,DPRDKALBAR616106p0503,"SIDIG ENI LESTARI, S.Pd.",P,KABUPATEN KUBU RAYA,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6106p,KALIMANTAN BARAT 6,5,PARTAI GOLONGAN KARYA,4,DPRDKALBAR616106p0504,"YOHANES ANSELMUS, S.Sos., M.Si.",L,KABUPATEN SANGGAU,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6106p,KALIMANTAN BARAT 6,5,PARTAI GOLONGAN KARYA,5,DPRDKALBAR616106p0505,"MUHAMMAD THAUHID, S.H.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6106p,KALIMANTAN BARAT 6,5,PARTAI GOLONGAN KARYA,6,DPRDKALBAR616106p0506,"MARIANA TITING, S.H.",P,KABUPATEN SEKADAU,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6106p,KALIMANTAN BARAT 6,5,PARTAI GOLONGAN KARYA,7,DPRDKALBAR616106p0507,"MARTINUS, S.Sos.",L,KABUPATEN SEKADAU,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6106p,KALIMANTAN BARAT 6,5,PARTAI GOLONGAN KARYA,8,DPRDKALBAR616106p0508,"UTIN KHAIRUNNISYA, S.Ag.",P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,5,PARTAI GOLONGAN KARYA,1,DPRDKALBAR616107p0501,"GUSTI EFFENDI T, S.E.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,5,PARTAI GOLONGAN KARYA,2,DPRDKALBAR616107p0502,Drs. INOSENSIUS,L,KABUPATEN SINTANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,5,PARTAI GOLONGAN KARYA,3,DPRDKALBAR616107p0503,"HENNY DWI RINI, S.H.",P,KABUPATEN MELAWI,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,5,PARTAI GOLONGAN KARYA,4,DPRDKALBAR616107p0504,"ROSLIYANTO ARULLAH, S.E.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,5,PARTAI GOLONGAN KARYA,5,DPRDKALBAR616107p0505,Drs. MUHAMMAD YAMIN,L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,5,PARTAI GOLONGAN KARYA,6,DPRDKALBAR616107p0506,ASTRI IVO,P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,5,PARTAI GOLONGAN KARYA,7,DPRDKALBAR616107p0507,"H. SYARIF USMAN EFENDI, S.H., M.H.",L,KABUPATEN MELAWI,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,5,PARTAI GOLONGAN KARYA,8,DPRDKALBAR616107p0508,"STEFHANUS ANSAI, S.H.",L,KABUPATEN SINTANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,5,PARTAI GOLONGAN KARYA,9,DPRDKALBAR616107p0509,ASRIDA MUSTIKASARI,P,KABUPATEN SINTANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,5,PARTAI GOLONGAN KARYA,10,DPRDKALBAR616107p0510,"SYAIFUL BAHRI, S.H.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6107p,KALIMANTAN BARAT 7,5,PARTAI GOLONGAN KARYA,11,DPRDKALBAR616107p0511,"HARTATI, S.T.",P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6108p,KALIMANTAN BARAT 8,5,PARTAI GOLONGAN KARYA,1,DPRDKALBAR616108p0501,"Hj. SUMA JENNY HERYANTI, S.H., M.H.",P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6108p,KALIMANTAN BARAT 8,5,PARTAI GOLONGAN KARYA,2,DPRDKALBAR616108p0502,"ANDRY HUDAYA WIJAYA, S.H., M.H.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6108p,KALIMANTAN BARAT 8,5,PARTAI GOLONGAN KARYA,3,DPRDKALBAR616108p0503,"H. IRVAN MASYAD, S.Pd., M.H.",L,KABUPATEN KETAPANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6108p,KALIMANTAN BARAT 8,5,PARTAI GOLONGAN KARYA,4,DPRDKALBAR616108p0504,"MARTIN RANTAN, S.H.",L,KABUPATEN KETAPANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6108p,KALIMANTAN BARAT 8,5,PARTAI GOLONGAN KARYA,5,DPRDKALBAR616108p0505,"Drg. DJOKO HARTONO, M.M.",L,KABUPATEN KETAPANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6108p,KALIMANTAN BARAT 8,5,PARTAI GOLONGAN KARYA,6,DPRDKALBAR616108p0506,"IMILDA, A.Md.",P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6108p,KALIMANTAN BARAT 8,5,PARTAI GOLONGAN KARYA,7,DPRDKALBAR616108p0507,Ir. H. OLYAN MICHARDJA,L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6108p,KALIMANTAN BARAT 8,5,PARTAI GOLONGAN KARYA,8,DPRDKALBAR616108p0508,"KARTIANINGSIH, A.Md.",P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6101p,KALIMANTAN BARAT 1,10,PARTAI HATI NURANI RAKYAT,1,DPRDKALBAR616101p1001,"H. A. BAHARUDDIN NAHRIS, S.H., S.Ip.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6101p,KALIMANTAN BARAT 1,10,PARTAI HATI NURANI RAKYAT,2,DPRDKALBAR616101p1002,EDDY RASYID,L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6101p,KALIMANTAN BARAT 1,10,PARTAI HATI NURANI RAKYAT,3,DPRDKALBAR616101p1003,"NURHAYA, A.Ma.",P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6101p,KALIMANTAN BARAT 1,10,PARTAI HATI NURANI RAKYAT,4,DPRDKALBAR616101p1004,"H. WAN ANHAR, S.H., M.H.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6101p,KALIMANTAN BARAT 1,10,PARTAI HATI NURANI RAKYAT,5,DPRDKALBAR616101p1005,"NESSY YAPANDRI, S.H.",P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6101p,KALIMANTAN BARAT 1,10,PARTAI HATI NURANI RAKYAT,6,DPRDKALBAR616101p1006,"MUNIRI, S.Sos.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6101p,KALIMANTAN BARAT 1,10,PARTAI HATI NURANI RAKYAT,7,DPRDKALBAR616101p1007,ERDIANTI,P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6101p,KALIMANTAN BARAT 1,10,PARTAI HATI NURANI RAKYAT,8,DPRDKALBAR616101p1008,"FIRMAN, S.Pd.I.",L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,10,PARTAI HATI NURANI RAKYAT,1,DPRDKALBAR616102p1001,Ir. H. NUR ARDIANSYAH,L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,10,PARTAI HATI NURANI RAKYAT,2,DPRDKALBAR616102p1002,DJOHANSYAH,L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,10,PARTAI HATI NURANI RAKYAT,3,DPRDKALBAR616102p1003,"Hj. SYARIFAH MARDIANA, M.Si.",P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,10,PARTAI HATI NURANI RAKYAT,4,DPRDKALBAR616102p1004,Drs. AGUS BUCHAIRI,L,KABUPATEN KUBU RAYA,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,10,PARTAI HATI NURANI RAKYAT,5,DPRDKALBAR616102p1005,JUNJUNG,L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,10,PARTAI HATI NURANI RAKYAT,6,DPRDKALBAR616102p1006,"GINA MELINDA JAYA, S.Pd.",P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,10,PARTAI HATI NURANI RAKYAT,7,DPRDKALBAR616102p1007,TAUFIQ UROCHMAN,L,KABUPATEN PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,10,PARTAI HATI NURANI RAKYAT,8,DPRDKALBAR616102p1008,RUBIYANTI,P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,10,PARTAI HATI NURANI RAKYAT,9,DPRDKALBAR616102p1009,SUNDUS M. SYAWIK,P,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,10,PARTAI HATI NURANI RAKYAT,10,DPRDKALBAR616102p1010,Drs. H. SOEMITRO,L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6102p,KALIMANTAN BARAT 2,10,PARTAI HATI NURANI RAKYAT,11,DPRDKALBAR616102p1011,Ir. TUGIMIN SUKIDIN,L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6103p,KALIMANTAN BARAT 3,10,PARTAI HATI NURANI RAKYAT,1,DPRDKALBAR616103p1001,"SYAIFUL DJAMIL, M.Si.",L,KOTA SINGKAWANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6103p,KALIMANTAN BARAT 3,10,PARTAI HATI NURANI RAKYAT,2,DPRDKALBAR616103p1002,"STEPANUS ATY, S.E., M.M.",L,KABUPATEN BENGKAYANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6103p,KALIMANTAN BARAT 3,10,PARTAI HATI NURANI RAKYAT,3,DPRDKALBAR616103p1003,"INDRIYATI IDHAM, S.H.",P,KOTA SINGKAWANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6103p,KALIMANTAN BARAT 3,10,PARTAI HATI NURANI RAKYAT,4,DPRDKALBAR616103p1004,MUHAMMAD YUSUF ALI,L,KOTA SINGKAWANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6103p,KALIMANTAN BARAT 3,10,PARTAI HATI NURANI RAKYAT,5,DPRDKALBAR616103p1005,H. AMIRUDDIN,L,KOTA PONTIANAK,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6103p,KALIMANTAN BARAT 3,10,PARTAI HATI NURANI RAKYAT,6,DPRDKALBAR616103p1006,"Hj. SUPATMI, S.Sos.",P,KOTA SINGKAWANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6104p,KALIMANTAN BARAT 4,10,PARTAI HATI NURANI RAKYAT,1,DPRDKALBAR616104p1001,"ISMAIL, S.P.",L,KOTA SINGKAWANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6104p,KALIMANTAN BARAT 4,10,PARTAI HATI NURANI RAKYAT,2,DPRDKALBAR616104p1002,"H. RABULI H. SADUL, M.Si.",L,KOTA SINGKAWANG,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6104p,KALIMANTAN BARAT 4,10,PARTAI HATI NURANI RAKYAT,3,DPRDKALBAR616104p1003,KARIMA BT. ABDUL,P,KABUPATEN SAMBAS,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6104p,KALIMANTAN BARAT 4,10,PARTAI HATI NURANI RAKYAT,4,DPRDKALBAR616104p1004,IWARDI IMIN,L,KABUPATEN SAMBAS,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6104p,KALIMANTAN BARAT 4,10,PARTAI HATI NURANI RAKYAT,5,DPRDKALBAR616104p1005,EKA MILDARYANTI,P,KABUPATEN SAMBAS,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6104p,KALIMANTAN BARAT 4,10,PARTAI HATI NURANI RAKYAT,6,DPRDKALBAR616104p1006,"IRHAM, S.E.",L,KABUPATEN SAMBAS,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6104p,KALIMANTAN BARAT 4,10,PARTAI HATI NURANI RAKYAT,7,DPRDKALBAR616104p1007,ZAK'IAH,P,KABUPATEN SAMBAS,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6104p,KALIMANTAN BARAT 4,10,PARTAI HATI NURANI RAKYAT,8,DPRDKALBAR616104p1008,Drs. TIMOTIUS KETAK,L,KABUPATEN SAMBAS,,,,
DPRD KALBAR,2014,61,KALIMANTAN BARAT,6105p,KALIMANTAN BARAT 5,10,PARTAI HATI NURANI RAKYAT,1,DPRDKALBAR616105p1001,"RUDIUS, S.Pd.K.",L,KABUPATEN LANDAK,,,,
