id_calon,ringkasan
1600-00-0000-0012,Nama Organisasi: HMI CAB.PALEMBANG Alamat:JI Radial No. 1321 Palembang Masa Bakti:1997-1998
1600-00-0000-0012,Nama Organisasi: PJ.KETUA KNPI PALEMBANG Alamat:JI. Kol. Amto Palembang Masa Bakti: 1997-1998
1600-00-0000-0012,Nama Organisasi: SRIWIJAYA FC Alamat: Komp.PS No. R130 Masa Bakti:2008 s/d Sekarang
1600-00-0000-0012,Nama Organisasi: PERBASI SUMSEL Alamat:JI. Puncak No. 002E Palembang Masa Bakti: 2012-2016
1600-00-0000-0012,Nama Organisasi: SEPAK TAKRAW SUMSEL Alamat Bakti: 2011-2016
1600-00-0000-0013,IKADIN Kota Palembang Tahun 1992 s/d Sekarang
1600-00-0000-0013,PRADI Kota Palembang Tahun 2003 s/d Sekarang
1600-00-0000-0015,Ketua KTNA Sumatera Selatan 1987 s.d Sekarang
1600-00-0000-0015,Wakil Ketua KTNA Nasional s.d Sekarang
1600-00-0000-0015,Biro Tani dan Nelayan DPD Partai Golkar Sumsel
1600-00-0000-0015,Ketua DPD Partai Golker Banyuasin s.d 2010
1600-00-0000-0015,Dewan Penasehat HKTI Sumatera Selatan
1600-00-0000-0016,HMI Yogyakarta
1600-00-0000-0016,KNPI Yogyakarta
1600-00-0000-0016,KAHMI Sum-Sel
1600-00-0000-0016,IKADI Sum-Sel
1600-00-0000-0016,MUI Sum-Sel
1600-00-0000-0017,Manager Sriwijaya Football Club (Tahun 2005-2008)
1600-00-0000-0017,Ketua Pelangi Nusantara Bersatu Indonesia
1600-00-0000-0017,Ketua PSSI Prov. Sumatera Selatan (Tahun 2010-2015)
1600-00-0000-0017,Ketua Wali Daerah PUJASUMA Sumatera Selatan (Tahun 2010-2015)
1600-00-0000-0017,Wakil Ketua Dewan Harian Daerah 45 Sumatera Selatan (Tahun 2013-2015)
1600-00-0000-0018,"Sekretaris Umun Senat Mahasiswa Fak. Ekonomi Unsri di Palembang, tahun 1976-1978"
1600-00-0000-0018,"Sekretaris DPD KNPI Provinsi Sumsel, tahun 1978-1982-dan 1982-1985"
1600-00-0000-0018,"Ketua DPD KNPI Provinsi Sumsel, tahun 1985-1988"
1600-00-0000-0018,"Sekrataris Umum KONI Provinsi Sumsel, tahun 2001-2003"
1600-00-0000-0018,Anggota Dewan Paripurna DHD '45 Provinsi Sumsel. Tahun 1994-1998
1600-00-0000-0018,"Ketua Biro Pemuda DPD Golkar Provinsi Sumsel, 1984-1988"
1600-00-0000-0018,"Wakil Ketua DPD Golkar Provinsi Sumatera Selatan, tahun 1988-1998"
1600-00-0000-0018,"Anggota Dewan Pertimbangan Golkar Provinsi Sumsel, tahun 1993-1998"
1600-00-0000-0019,Anggota Sanggar Seni Cempako Palembang Tahun 1998
1600-00-0000-0019,Bendahara OSIS SLTP Negeri 1 Palembang Tahun 2000
1600-00-0000-0019,Wakil Ketua Umum Generasi Muda Sriwijaya (Tahun2009-Sekarang)
1600-00-0000-0019,Ketua Yayasan Leanpuri Centre (2010-Sekarang)
1600-00-0000-0019,Dewan Pertimbangan ORMAS Nasional Demokrat Provinsi Sumatera Selatan (2011-Sekarang)
1600-00-0000-0019,Pembina Badan Futsal Daerah (BFD) Prov. Sumatera Selatan (2010-Sekarang)
1600-00-0000-0019,Ketua DPW Partai Nasional Demokrat Provinsi Sumatera Selatan Tahun 2013
1600-00-0000-0020,Tahun 1974-1980: Dharmawanita Sumsel (Anggota)
1600-00-0000-0020,Tahun 1980-1984: Dharmawanita Lubuk Linggau (Seksi Organisasi)
1600-00-0000-0020,Tahun 1984-1989: Dharmawanita Sumsel (Seksi Organisasi)
1600-00-0000-0020,Tahun 1986-1989: HWK Sumsel (Ketua Biro Sosial Ekonomi)
1600-00-0000-0020,Tahun 1988-1989: PISEI (Sekretaris)
1600-00-0000-0020,Tahun 1990-1993: Dharmawanita DepDagRi (Sekretaris BPPP)
1600-00-0000-0020,Tahun 1993-1999: Dharmawanita MenPeRa (Seksi Kesra)
1600-00-0000-0020,Tahun 1999-2003: Dharmawanita Sumsel (Ketua Sub Unit Dinas Pariwisata)
1600-00-0000-0020,Tahun 2003-2004: Dharmawanita Sumsel (Ketau Sub Unit Dinas Pendidikan Nasional
1600-00-0000-0021,a
1600-00-0000-0022,"ANGGOTA TIM INTERDIS PROGRAM PERLINDUGAN DAN PENGEMBANGAN LEMBAGA KETENAGAKERJAAN KEGIATAN DEWAN PENGUPAHAN PADA DINAS SOSIAL, TANAGA KERJA DAN TRANSMIGRASI KABUPATEN MUSI BANYUASIN TAHUN ANGGARAN 2010"
1600-00-0000-0022,"ANGGOTA TIM INTERDIS KEGIATAN PENUNJANG KEGIATAN DEWAN PENGUPAHAN KAB.MUBA PADA DINAS SOSIAL, TENAGA KERJA DAN TRANSMIGRASI KABUPATEN MUSI BANYUNASIN TAHUN ANGGARAN 2012"
1600-00-0000-0022,DEWAN PENASIHAT SEKOLAH SEPAK BOLA MERDEKA UNITED SEKAYU MUSI BANYUASIN TAHUN 2013
1600-00-0000-0023,Pengurus Pengajian Ibi-Ibu
1600-00-0000-0024,Sekretaris Dewan Pendidikan Sumsel 2013-2017
1600-00-0000-0024,Ketua Umum KAHMI Palembang 2013-2018
1600-00-0000-0024,Wakil Ketua KNPI Sumsel 2009-2012
1600-00-0000-0024,Dept. ICMI Orwil Sumsel 2009-2014
1600-00-0000-0024,Ketua Umum Badko HMI Sumbagsel 1999-2001
1600-00-0000-0024,Ketua Umum HMI Cab Palembang 1996-1997
1600-00-0000-0025,Kadin Pusat - Bid. Koperasi - Anggota.
1600-00-0000-0025,Penasehat Hukum (Law Firm)
1600-00-0000-0025,Pengurus Persatuan Purnawirawan Polri- Bidang Ekonomi.
1600-00-0000-0025,Dewan Pembina Masjid Al-Amin- Palembang
1600-00-0000-0027,"Sekretaris Jendral Koordinator Nasional Solidaritas Nasional Anti Korupsi dan Anti Makelar Kasus (SNAK MARKUS),2010-Sekarang"
1600-00-0000-0027,"Deklarator, Pemrakarsa dan Aktivis Solidaritas Nasional Anti Korupsi dan Anti Makelar Kasus (SNAK MARKUS),2010"
1600-00-0000-0027,"Sekretaris Jenderal Gerakan Penyelamat Keadilan dan Konstitusi Indonesia (GPKKI),2011 - Sekarang."
1600-00-0000-0027,"Sekretaris Jendral Persauan Mahasiswa Jakarta (Permata DKI),2011-Sekarang"
1600-00-0000-0027,"Sekretaris SPS Tk. II KOSGORO Jakarta Timur,2012"
1600-00-0000-0027,"Menteri Politik dan Kenegaraan BEM UIN Jakarta, 2012"
1600-00-0000-0027,"DPP- Kesatuan Angkatan Nuda Sriwijaya (DPP KAMSRI), 2009-2010"
1600-00-0000-0027,DPP - FKB KAPPI Angkatam '66 2011 -Sekarang
1600-00-0000-0027,Pengurus Daerah Tenaga Pembangunan Sriwijaya (Pengda TP Sriwijaya) 2010
1600-00-0000-0027,"Pengurus Ikatan Keluarga Seganti Setunssuan (IKSS) Jakarta, 2011"
1600-00-0000-0027,"Ketua Bidang Gada Sriwijaya Indonesia, 2010"
1600-00-0000-0027,"Pembina Himpinan Mahasiswa Alumni Tebuireng (HIKMAT) Jakarta, 2009"
1600-00-0000-0027,"Pengurus Cabang Front Mahasiswa Nasional (FMN) Jakarta, 2006-2007"
1600-00-0000-0027,"Pimpinan Kampus Front Mahasiswa Nasional (FMN) UIN Jakarta, 2005-2006"
1600-00-0000-0027,"Ketua Presidium Persatuan Mahasiswa Lahat- Jakarta,2007"
1600-00-0000-0027,"Ketua Presidium Ikatan Keluarga Mahasiswa Sriwijaya (IKMS),Jakarta 2006"
1600-00-0000-0027,"Koordinator Pramuka Osis MA. Tebuireng, 2004-2005"
1600-00-0000-0027,"Ketua Organisasi Islam Andalas (OPIA Teuirang), 2004 - 2005"
1600-00-0000-0028,PD Pelajar Islam Indonesia Kota Palembang 2002-2003
1600-00-0000-0028,PW Pelajar Islam Indonesia Sumatera Selatan 2003-2007
1600-00-0000-0028,Permuda Anti Rokok SumSel 2007-2008
1700-00-0000-0001,"OSIS, Pramuka"
1700-00-0000-0001,HMI
1700-00-0000-0001,"Ketua Forum Pesantren Provinsi Bengkulu, Ketua PONU"
1700-00-0000-0001,Pembantu Rekyor IV 1997-2001
1700-00-0000-0002,"Senat Mahasiswa Fak. Hukum UNIB, sb. Sekertaris Umum, Th. 1985-1986"
1700-00-0000-0002,"Senat mahasiswa Fak. Hukum UNIB, sb. Sekartaris Umum, Th. 1986-1987"
1700-00-0000-0002,"Koperasi Mahasiswa (KOPMA) UNIB, sb. Ketua Th. 1985-1987"
1700-00-0000-0002,"Ikatan Mahasiswa Minang di Bengkulu, sb. Ketua, Th. 1986-1987"
1700-00-0000-0002,"Ikatan Mahasiswa Bengkulu Selatan, sb. Ketua, Th. 1986-1987"
1700-00-0000-0002,"Badan Pekerja Nasional Ikatan Senat Mahasiswa Hukum Indonesia, sb. Koordinator, Th. 1985-1987"
1700-00-0000-0002,"Himpunan Mahasiswa Islam (HMI) Cab. Bangkulu, sb. Pengurus dan Anggota Th. 1984-1987"
1700-00-0000-0002,"Keluarga Mahasiswa Penerima Beasiswa Supersemar Bengkulu, sb. SEKUM, Th. 1985-1987."
1700-00-0000-0002,"LKMD desa Kandang Limun Kec. Muara Bangkahulu Kota Bengkulu, sb. Ketua Kemasyarakatan, Th. 1995-2002"
1700-00-0000-0002,"LMD desa Kandang Limun Kec.Muara Bangkahulu Kota Bengkulu, sb. Ketua Kemasyarakatan, Th. 1995-2002"
1700-00-0000-0002,"DPD IPHI (Ikatan Penesehat Hukum Indonesia) Bengkulu, sb. Ketua DPD, Th. 1997-2000"
1700-00-0000-0002,"Perlindungan Anak Indonesia di Bengkulu, sb. Ketua, Th. 1998"
1700-00-0000-0002,"Yayasan Lembaga Konsumen Indonesia (YLKI) Bengkulu, sb. Dewan Pendiri dan Aktivis. Th. 1996"
1700-00-0000-0002,"Dewan Etik Bengkulu Coruption Watch (BCW), cb. Ketua, Th. 1999-Sekarang"
1700-00-0000-0002,"Ketua Pembangunan Masjid Al Hikmah Kandang Limun, sb. Ketua, Th. 1997-sekarang"
1700-00-0000-0002,"Persyarikatan Muhammadiah DPD Kota Bengkulu, sb. Anggota dan Pengurus, th. 1995-sekarang"
1700-00-0000-0002,"Partai Amanat Nasional Bengkulu, sb. Dewan Pendini, 1998"
1700-00-0000-0002,"DPW PAN Bengkulu, sb. Dewan Ketua I DPW, th 2000-2005"
1700-00-0000-0002,"KAHMI wilayah Bengkulu, sb. Dewan Kehormatan Th. 2000-2005"
1700-00-0000-0002,"Badan Narkotika Kota Bengkulu, sb. Ketua Th. 2003-2007"
1700-00-0000-0002,"Presidium WAKADA se Indonesia, Th. 2006-2008"
1700-00-0000-0002,"IPHI Nasional, sb. Ketua Dewan kehormatan, th. 2008-2010"
1700-00-0000-0002,"APEKSI Regional II SUMBAGSEL, sb. Ketua I Th. 2008-2012"
1700-00-0000-0002,"KAHMI Pusat, sb. Dewan Pakar th. 2008-2012"
1700-00-0000-0002,"Kongres Advokat Indonesia (KAI), sb. Anggota Dewan Kehomatan, th. 2012-sekarang"
1700-00-0000-0003,Mapetala UNIB Tahun 1989-1993.
1700-00-0000-0003,PB IKAL UNIB Tahun 1993-Sekarang.
1700-00-0000-0003,P-KBHB Tahun 1998-Sekarang.
1700-00-0000-0003,PENGDA FPTI Bengkulu Tahun 1990-Sekarang.
1700-00-0000-0005,PMII (1997 - 2007)
1700-00-0000-0005,PENGURUS PUSAT ANSOR (2000 - 2004)
1700-00-0000-0007,"Himpunan Mahasiswa Islam cabang Malang, Tahun 1981-1985"
1700-00-0000-0007,Anggota ikatan alumni UMM tahun 1986 sampai sekarang
1700-00-0000-0007,Anggota ikatan Keluarga Gajahmada Tahun 1994 sampai sekarang
1700-00-0000-0007,Anggota divisi Pengembangan SDM pada ikatan Cendikiawan Muslim Indonesia tahun 1997-2002
1700-00-0000-0007,"Sekretaris Jendral Gerakan Indonesia Bersatu Propinisi Bengkulu, tahun 2002"
1700-00-0000-0007,Sekretaris Jendral Yayasan Kantata Bangsa propinisi Bengkulu tahun 2003
1700-00-0000-0007,Ketua Umum Forum Komunikasi Dosen Oerguruan Tinggi Swasta se Indonesia propinisi Bengkulu (FORDSSI) tahun 2002-2007
1700-00-0000-0007,Ketua Umum Ikatan Dosen Yayasan Semarak Bengkulu (IDYSB) unit UNIHAZ Bengkulu tahun 2002-2007
1700-00-0000-0007,Wakil Ketua 3 Dewan Pengurus Daerah Gerakan Indonesia Raya Propinisi Bengkulu tahun 2011
1700-00-0000-0007,Kader Partai GERINDRA sampai sekarang
1700-00-0000-0008,"Senat Mahasiswa FAI-UMS Kabid Penalaran 1989-1990 Kampus UMS JI. A. Yani Pabelan, Kartasura, Surakarta"
1700-00-0000-0008,"Komisariat IMM FAI-UMS Ketua Immawati 1990-1991 Kampus UMS JI. A. Yani, Pabelan, Kartasura, Surakarta"
1700-00-0000-0008,"DPD IMM Jawa Tengah Ketua Immawati 1991-1993 Pondok Hajjah Nuriah Shobron, Makam Haji, Kartasura, Surakarta"
1700-00-0000-0009,Sekretans Osis SMA PGRI Scrpong Tahun 1995
1700-00-0000-0009,Sekretaris FKMTSI UNIHAZ Bengkulu
1700-00-0000-0010,PGRI-RL-1985-2012
1700-00-0000-0010,KETUA DEWAN KEHORMATAN GURU
1700-00-0000-0011,Sekretaris BEM Universitas Bengkulu 1987
1700-00-0000-0011,Ketua BEM Universitas Bengkulu 1988
1700-00-0000-0011,Ketua Ikatan Alumni Fakultas Ekonomi Universitas Bengkulu 2012 s/d sekararang
1700-00-0000-0011,Ketua DKM Mesjid AL-ITTIHAD Bogor
1700-00-0000-0011,Pendiri Yayasan TA' AWUN Kemanusiaan
1700-00-0000-0012,IPNU PASURUAN TH. 79-84 (PASURUAN)
1700-00-0000-0012,KA. NU TH 97-20 SELUMA
1700-00-0000-0012,PEMBINA BANSER / ANSOR KOTA BKL TH. 2002
1700-00-0000-0013,Pendiri Kantor Bantuan Hukum Bengkulu (1997)
1700-00-0000-0013,Dewan Nasional Walhi (1997-2000)
1700-00-0000-0013,Pengurus Human Right Watch Group(2003)
1700-00-0000-0013,Ketua Badan Pekerja Organisasi Rakyat Independen(ORI) Sumatera (2002-2009)
1700-00-0000-0013,Pendiri dan Penasehat Serikat Tani Bengkulu(1998)
1700-00-0000-0013,Pendiri dan Penasehat Serikat Nelayan Bengkulu(2002)
1700-00-0000-0014,"Ketua 1 Pimpinan Daerah Kolektif Kosgoro 1957 Kota Administrasi Jakarta Timur, 2011-Sekarang"
1700-00-0000-0014,"Wakil Bendahara Dewan Pimpinan Daerah Tingket 1 Angkatan Muda Parti Golkar DKI Jakarta, 2011 Sekarang"
1700-00-0000-0014,"Divisi Penelitian dan Pengembangan Koordinator Nasional Soldidaritas Nasional Anti Korupsi dan Anti Makelar Kasus (SNAK MARKUS), 2010-Sekarang"
1700-00-0000-0014,"Deklarator, Pemrakarsa dan Aktivis Solidaritas Nasional Anti Korupsi dan Anti Makelar Kasus (SNAK MARKUS), 2010"
1700-00-0000-0014,"Wakil Sekretaris Bidang Koperasi, UKM dan Pembinaan Sektor Informal Dewan Pimpinaan Dareah Tingkat II Partai Golongan Karya Kota Administrasi Jakarta Timur, 2010-Sekarang"
1700-00-0000-0014,"Tenaga Ahli Pusat Kajian Dareah dan Kebijakan Pembangunan Korp Alumni Himpunan Mahasiswa Islam (PUSKAPKHAM) Kota Metro-Lampung, 2009-Sekarang"
1700-00-0000-0014,"Wakil Ketua Bidgan Pendidikan, Latihan dan Pengkajin Dewan Pimpinan Daerah Tingkat II Parati Golongan Karya Kota Metro-Lampung, 2008-2010"
1700-00-0000-0014,"Ketua Bidang Ekonomi dan Pengembangan Usaha Dewan Pimpinan Nasional Barisan Aksi Kaum Demokrat, 2004-2008"
1700-00-0000-0014,"DPP-Lembaga Kemitraan Pekerja dan Pengusaha, 2003-2004"
1700-00-0000-0014,"DPP-FKB KAPPI Angkatan'66, 1999-Sekarang"
1700-00-0000-0014,"DPP-Tarun KAPPI Angkatan '66,1999-Sekarang"
1700-00-0000-0014,"Deklarator dan Pemrakarsa Berdirinya Barisan Merah Puith, 1999"
1700-00-0000-0014,"Task Force Barisan Kebangsaan, 1999"
1700-00-0000-0014,"Anggota PPD (Panitiab Pemilihan Daerah) II Jakarta Selatan, 1999-2000"
1700-00-0000-0014,"Ketua Cabang Partai Sarikat Islam Indonesia Jakarta Selatan, 1999-2001"
1700-00-0000-0014,"Anggota Lembaga Swadaya Masjid Muslimin Indonesia, 1998-1999"
1700-00-0000-0014,"Tim Advokasi UII untuk Demonstrasi Reformsi di Yogyakarta, 1998-1999"
1700-00-0000-0014,"Tim Advokasi Liga Mahasiswa Muslim Yogyakarta, 1998"
1700-00-0000-0014,"Task Force Pengerahan Masa Pada Peristiwa 20 Mei 1998 di Yogyakarta, 1998"
1700-00-0000-0014,"HMI Komisariat FTSP UII, 1997-1999"
1700-00-0000-0014,"Senat Mahasiswa Universitas Islam Indonesia, 1996-1997"
1700-00-0000-0014,"Himpunan Mahasiswa Teknik Sipi dan Perencanaan UII, 1995-1996"
1700-00-0000-0014,"Himpunan Mahasiswa Teknik Arsitektur UII, 1994-1995"
1700-00-0000-0017,Bendahara 1 DPD Demokrat Sumatera Selatanntahun 2011-2015
1700-00-0000-0017,Ketua Panitia Ad Hoc IV DPD RI tahun 2009
1700-00-0000-0017,"Dewan Pakar Bidgan Perikanan Pertanian, Perkebunan ICIMI Pusat 2006-2009"
1700-00-0000-0017,Sekretaris DPD KNPI Propinsi Bengkulu 1994-1997
1700-00-0000-0017,Ketua Umum PW IPM Propinisi Bengkulu Periode 1985-1987
1700-00-0000-0017,Ketua III HMI Cabang Bengkulu 1985-1986
1700-00-0000-0017,Wakli Ketua Komda PSSI Propinsi Bengkulu 2012
1700-00-0000-0017,Direktur Utama Lambaga Penelitian dan Pengembangan Potensi Masyarakat Marborough insitute Bengkulu 2012
1700-00-0000-0018,Ketua Dpa Panai Kaklidan Bengkulu 1998
1700-00-0000-0018,Ikatam Mahasiswa Muhamadiyah Panang Bandar Lampung 1985-1987
1700-00-0000-0018,Pembina Yayasan Generasi Rabbani Bengkulu 2011-Sekarang
1700-00-0000-0019,Pramuka SDN 54 Bengkulu (1994-1987)
1700-00-0000-0019,PMR Madya SMPN2 Bengkulu (1987-1990)
1700-00-0000-0019,PMR Wira SMA BPI 2 Bandung (1990-1991)
1700-00-0000-0019,Pemimpin Redaksi Centhini Hima Jurnalistik UNISBA (1993)
1700-00-0000-0019,Ketua Senat Mahasiswa FIK UNISBA (a994-1995)
1700-00-0000-0019,Ketua dewan perwakilan mahasiswa UNISBA (1996)
1700-00-0000-0019,Ketua Ikatan Mahasiswa Bumi Raflesia di Bandung (1996)
1700-00-0000-0019,Anggota Persatuan Wartawan Indonesia sekaligus Pelatih tingkat Nasional PWI Pusat (1998-2004)
1700-00-0000-0019,Wakil Ketua Asosiasi Pelaksana Kontruksi Nasional (ASPEKNAS) Provinsi Bengkulu (2003-2008)
1700-00-0000-0019,Wakil Ketua DPD Partai Karya Peduli Bangsa Provinsi Bengkulu (2004-2005)
1700-00-0000-0019,Ketua Umum LSM Padang Guci Kabupaten Kaur (2004-sekarang
1700-00-0000-0019,MPO KNPI Kabupaten Bangkulu Utara (2004-sekarang)
1700-00-0000-0019,Sekretaris 1 Pemuda Pancasila Provinsi Bengkulu (2008-sekarang)
1700-00-0000-0019,Ketua (Bidang Hukum dan Humas) Himpun Pengusaha Minyak dan Gas (HISWANA MIGAS) Propinsi Bengkulu. (2010-2015)
1700-00-0000-0019,Wakil Bendahara Umum Dewan Pimpinan Pusat Komite Nasional Pemuda Indonesia (DPP KNPI) di Jakarta. (2011-2014)
1700-00-0000-0019,Ketua (Kompartemen Kehutanan Bidang III) Badan Pimpinan Pusat Himpunan Pengusaha Muda Indonesia (BPP HIPMI) di Jakarta. (2011-2016)
1800-00-0000-0001,Persatuan Sarajana Kehutanan Indonesia (PERSAK)
1800-00-0000-0001,Yaysan Pendidikan Nurul Huda Prop. Lampung
1800-00-0000-0001,Persatuan Sarajan Hutan Indonesia (PERSAH)
1800-00-0000-0002,Anggota team Penyuluhan Hukum Jaksa Masuk Desa Tahun 1981
1800-00-0000-0002,Komandan Team Menwa UM Jakarta tahun 1982
1800-00-0000-0002,Pembina Gokasi Jakarta Pusat tahun 1983
1800-00-0000-0002,Wakil Ketua Pemuda Pancasila Bandar Lampung tahun 1998
1800-00-0000-0002,Dewan Pertimbangan Gapensi Lampung Barat tahun2001
1800-00-0000-0002,Dewan Pertimbangan HIPMI Prov. Lampung tahun 2001
1800-00-0000-0002,Inisiator PAN Prov. Lampung tahun 1998
1800-00-0000-0002,Ketua Dewan Pimpinan Wilayah BM-PAN tahun 2003
1800-00-0000-0002,Dewan Pertimbangan Gapensi Tulang Bawang tahun 1999-2002
1800-00-0000-0002,Ketua Gapeknas Prov. Lampung tahun 2002
1800-00-0000-0002,Ketua Dewan Pimpina Daerah PAN Kota Bandar Lampung tahun 2000-2005
1800-00-0000-0002,Ketua Kadin Provinsi Lampung tahun 2001-2006
1800-00-0000-0003,Tahun 2003-2007 Ketua Bidang Promosi dan Pemasaran Persatuan Sepak Bola Seluruh lndonesia ( PSSI )
1800-00-0000-0003,Tahun 2003 -2007 Ketua Bidang Organisasi Masyarakat Ketenagalistrikan Indonesia (MKI)
1800-00-0000-0003,Tahun 2003 -sekarang Ketua Bidang Pengembangan Usaha Industri dan Jasa Penunjang Energi Masyarakat Energi Masyarakat Energi Indonesia (MEI)
1800-00-0000-0003,Tahun 2004 - 2006 Pejabat Ketua Umum Persatuan Sepak Bola Seluruh Indonesia ( PSSI)
1800-00-0000-0003,Tahun 2004 - 2009 Wakil Ketua Umum KADIN Indonesia
1800-00-0000-0003,"Tahun 2006 - 2009 Ketua Bidang lndustri, Pertambangan dan Migas Persatuan Insinyur Indonesia (PII)"
1800-00-0000-0003,Tahun 2006 - sekarang Ketua Bidang Perhimpunan Ahli Teknik Indonesia
1800-00-0000-0003,Tahun 2008 - 2011 Ketua Bidang Hubungan Antar Lembaga Masyarakat Ketenagalistrikan Indonesia (MKI)
1800-00-0000-0003,Tahun 2008 - sekarang Dewan Penasehat Assosiasi Panas Bumi
1800-00-0000-0003,Tahun 2009 - 2012 Dewan Insinyur Persatuan Insinyur Indonesia (PII)
1800-00-0000-0003,Tahun 2009 - 2010 Wakil Ketua Dewan Pertimbangan KADIN Indonesia
1800-00-0000-0003,Tahun 2010 - 2015 Dewan Penasihat KADIN lndonesia
1800-00-0000-0004,Tunas Indonesia Raya (TIDAR)
1800-00-0000-0004,Radio Antar Penduduk Indonesia (RAPl)
1800-00-0000-0005,Pemuda Dewan Dawah Islamiyah Indonesia (DDII) Perwakilan Lampung
1800-00-0000-0005,Mentoring Agama Islam Al-Wasi'i Unila
1800-00-0000-0005,Yayasan Dawah dan Sosial Bumi Andalas Lampung
1800-00-0000-0005,Sekretaris Umum DPW Partai Keadilan Lampung tahun 1998-2003
1800-00-0000-0005,Sekretaris Umum DPW Partai Keadilan Sejahtera
1800-00-0000-0007,Nama Organisasi Karang Taruna
1800-00-0000-0007,Alamat Organisasi Kampung Nambah Dadi kec.Terbanggi Besar Kab. Lampung Tengah
1800-00-0000-0007,Jabatan Ketua Karang Taruna Kampung Nambahdadi Tahun 1982-1986
1800-00-0000-0007,Nama Organisasi KEMASKALAM
1800-00-0000-0007,Alamat Organisi Jln. Teuku Umar Bandar Lampung
1800-00-0000-0007,Jabatan Ketua KEMASKALAM Tahun 1986-1988
1800-00-0000-0007,Nama Organisasi Partai PDI Perjuangan
1800-00-0000-0007,Alamat Kabupaten Lampung Tengah
1800-00-0000-0007,"Jabatan . Sekretaris Ranting PDI Perjuangan Nambahadi, Tahun 1999-2001 Tahun 199F2001;"
1800-00-0000-0007,"Jabatan Wakil Sekretaris PAC PDI Perjuangan, Kec. Terbanggi Besar, Lampung Tengah, Tahun 2001-2005"
1800-00-0000-0007,"Jabatan . Wakil Sekretaris DPC PDI Perjuangan Kabupaten Lampung Tengah, Tahun. 2005-2009"
1800-00-0000-0007,"Jabatan . Ketua Departemen Tani DPD PDI Perjuangan Provinsi Lampung, Tahun 2007-2010"
1800-00-0000-0007,"Jabatan Pengurus departemen Tani & Nelayan DPP PDI Perjuangan, Tahun 2010-2014"
1800-00-0000-0007,Nama Organisasi Serikat Tani Indonesia (SERTANI)
1800-00-0000-0007,Alamat Organisasi Jl. Mawar No. 11B RawaE Laut Bandar Lampung
1800-00-0000-0007,Jabatan KetuaUmum SERTANI Tahun. 2006-2009 & 2009-2012
1800-00-0000-0008,"Wakil Ketua PANWASLU, Surakarta, 1997-1999"
1800-00-0000-0008,"Ketua PPD ll, Surakarta, 1999"
1800-00-0000-0008,"Ketua Biro Hukum DPC PPP,Surakarta, 1990-1995"
1800-00-0000-0008,"Sekretaris DPC PPP, Surakarta, 1995-2000"
1800-00-0000-0008,"Wakil Ketua DPW PPP, Jawa Tengah, 2000-2005"
1800-00-0000-0008,"Ketua Polaksana Harian Yayasan Indonesia Bersatu, Jakarta, 2000-2002"
1800-00-0000-0008,"Ketua Fraksi PBR, Jakarta, 2004-2009"
1800-00-0000-0009,Bendahara Umum Provinsi Lampung (HIPMI)
1800-00-0000-0009,Ketua DPD KNPI Kab. Lampung Utara
1800-00-0000-0010,DPD INKINDO Lampung selama 10 Tahun
1800-00-0000-0011,2004 - Ketua Keluarga Putra-Polri Provinsi Lampung
1800-00-0000-0011,2004 - Ketua Karang Taruna Provinsi Lampung
1800-00-0000-0012,Ketua LPML (Laskar Pembaharuan Masyarakat Lampung Provinsi Lampung periode 2006 sampai sekarang
1800-00-0000-0012,Ketua Biro Sosial PARMUSI Wilayah Lampung periode 2008 - sekarang
1800-00-0000-0012,Ketua Biro Sosial KAHMI Kota Bandar Lampung periode 2010 - 2013
1800-00-0000-0012,Ketua ASPEKNAS Kota Bandar Lampung periode 2006 - 2013
1800-00-0000-0012,"Pimpinan Gambus/ Marawis ""EL MIHRAB"""
1800-00-0000-0012,Ketua Debus Laskar Pembaruan
1800-00-0000-0012,"Pembina Bimbingan Haji ""KBH Nikmatul Akbar"""
1800-00-0000-0012,"Pimpinan / Pembinan Yayasan Yatim Piatu Penghafal Al Qur'an ""Riyadhus Sholihin Komplek Villa Mas JI Dr Harun 2 Kota Baru Tanjung Karang Timur"
1800-00-0000-0014,"DPP KNPI, periode 2002 - 2005"
1800-00-0000-0014,"Pimpinan Nasional FOKUSMAKER, Periode 2002 - 2005"
1800-00-0000-0014,"DPP Jaringan Nusantara, Periode 2009 - sekarang"
1800-00-0000-0015,Security Telkom
1800-00-0000-0016,Wiraswasta
1800-00-0000-0016,Penyuluh Agama yahun 2003-2007
1800-00-0000-0017,Resimen Mahasiswa
1800-00-0000-0017,Nahdlatul Ulama
1800-00-0000-0017,Thareqoh.
1800-00-0000-0018,Pengurus Bidang Hukum dan Politik Badan Musyawarah Organisasi Wanita Islam (EMOIWI) Provinsi Lampung Periode 2008 - 2013
1800-00-0000-0018,Sekretaris Umum Pimpinan Wilayah Fatayat Nahdlatul Ulama Provinsi Lampung Periode 2006 - 2010
1800-00-0000-0018,Ketua Umum Pimpinan Wilayah Fatayat Nahdlatul Ulama Provinsi Lampung periode 2010 - 2014.
1800-00-0000-0019,"GOLKAR (Golongan Karya), 2000-2009"
1800-00-0000-0019,"IPPAT (Ikatan Pejabat Pembuat Akta Tanah), 1998-sekarang"
1800-00-0000-0019,"INI (Ikatan Notaris-Indonesia), 1998-sekarang"
1800-00-0000-0019,"MPW (Majelis Pengawas Wilayah) Notaris Provinsi, 2010-sekarang"
1800-00-0000-0020,Pengurus BEM UII Yogyakarta tahun 1993
