id,time_serie_id,indicator_id,value
1302,30,26,5.504587156
1303,30,27,66.2950627679
1304,30,28,95.5696202532
1305,30,29,100
1306,30,30,91.1392405063
1307,30,31,28.4492857143
1308,30,32,49.4
1309,30,33,30.1
1310,30,34,14.2857142857
1311,30,35,0
1312,30,36,7.5966850829
1313,30,37,0
1314,30,38,75.9668508287
1315,30,39,96.7727940195
1316,30,40,98.0910425844
1317,30,41,95.4545454545
1318,30,42,100
1319,30,43,100
1320,30,44,100
1321,31,1,67.2121060003
1322,31,2,93.609845
1323,31,3,90
1324,31,4,90
1325,31,5,90
1326,31,6,76.1166666667
1327,31,7,73.3333333333
1328,31,8,90
1329,31,9,98.21
1330,31,10,100
1331,31,11,100
1332,31,12,90
1333,31,13,90.445
1334,31,14,100
1335,31,15,77.5
1336,31,16,90
1337,31,17,46.3010063802
1338,31,18,50.2605688034
1339,31,19,92.9487179487
1340,31,20,50
1341,31,21,30
1342,31,22,79.53
1343,31,23,29.6296296296
1344,31,24,42.3414439569
1345,31,25,78.2608695652
1346,31,26,6.4220183486
1347,31,27,67.2283501935
1348,31,28,98.1012658228
1349,31,29,100
1350,31,30,96.2025316456
1351,31,31,37.3689230769
1352,31,32,76.5
1353,31,33,25.9
1354,31,34,23.0769230769
1355,31,35,0
1356,31,36,16.9365079365
1357,31,37,10
1358,31,38,79.3650793651
1359,31,39,88.3426778801
1360,31,40,99.4126284875
1361,31,41,77.2727272727
1362,31,42,95
1363,31,43,100
1364,31,44,90
1365,32,1,63.06019568
1366,32,2,93.140965
1367,32,3,100
1368,32,4,100
1369,32,5,100
1370,32,6,100
1371,32,7,100
1372,32,8,100
1373,32,9,98.21
1374,32,10,100
1375,32,11,100
1376,32,12,90
1377,32,13,75.675
1378,32,14,100
1379,32,15,12.5
1380,32,16,100
1381,32,17,37.0913760386
1382,32,18,52.5433424242
1383,32,19,91.6666666667
1384,32,20,50
1385,32,21,30
1386,32,22,81.22
1387,32,23,53.0303030303
1388,32,24,21.639409653
1389,32,25,30.4347826087
1390,32,26,12.8440366972
1391,32,27,66.4783146965
1392,32,28,94.9367088608
1393,32,29,100
1394,32,30,89.8734177215
1395,32,31,18.4305
1396,32,32,21.55
1397,32,33,34.3
1398,32,34,0
1399,32,35,0
1400,32,36,17.2304526749
1401,32,37,10
1402,32,38,82.304526749
1403,32,39,98.3380056067
1404,32,40,99.7063142438
1405,32,41,96.9696969697
1406,32,42,100
1407,32,43,100
1408,32,44,100
1409,33,1,63.7956991928
1410,33,2,92.8338983333
1411,33,3,100
1412,33,4,100
1413,33,5,100
1414,33,6,77.7666666667
1415,33,7,83.3333333333
1416,33,8,50
1417,33,9,98.21
1418,33,10,100
1419,33,11,100
1420,33,12,90
1421,33,13,83.0416666667
1422,33,14,83.3333333333
1423,33,15,62.5
1424,33,16,100
1425,33,17,43.8421483352
1426,33,18,50.4884450549
1427,33,19,88.4615384615
1428,33,20,50
1429,33,21,30
1430,33,22,89.7
1431,33,23,23.8095238095
1432,33,24,37.1958516155
1433,33,25,65.2173913043
1434,33,26,9.1743119266
1435,33,27,58.9700275974
1436,33,28,87.9746835443
1437,33,29,100
1438,33,30,75.9493670886
1439,33,31,15.5925
1440,33,32,19.45
1441,33,33,27.8
1442,33,34,0
1443,33,35,0
1444,33,36,7.4074074074
1445,33,37,0
1446,33,38,74.0740740741
1447,33,39,98.4114270458
1448,33,40,99.8531571219
1449,33,41,96.9696969697
1450,33,42,82.5
1451,33,43,65
1452,33,44,100
1453,34,1,65.3595435196
1454,34,2,69.9839572464
1455,34,3,100
1456,34,4,100
1457,34,5,100
1458,34,6,63.8833333333
1459,34,7,66.6666666667
1460,34,8,50
1461,34,9,69.7554347826
1462,34,10,73.9130434783
1463,34,11,75
1464,34,12,50
1465,34,13,62.3666666667
1466,34,14,83.3333333333
1467,34,15,0
1468,34,16,90
1469,34,17,62.6330347215
1470,34,18,45.7965840022
1471,34,19,76.9230769231
1472,34,20,50
1473,34,21,30
1474,34,22,75.31
1475,34,23,19.3236714976
1476,34,24,79.4694854408
1477,34,25,82.6086956522
1478,34,26,76.3302752294
1479,34,27,63.8744083077
1480,34,28,57.7675489068
1481,34,29,63.6363636364
1482,34,30,51.8987341772
1483,34,31,52.3056271488
1484,34,32,65.4944307426
1485,34,33,93.0074697082
1486,34,34,0
1487,34,35,0
1488,34,36,5.7767369243
1489,34,37,0
1490,34,38,57.7673692428
1491,34,39,92.297423575
1492,34,40,93.6857562408
1493,34,41,90.9090909091
1494,34,42,100
1495,34,43,100
1496,34,44,100
1497,35,1,63.449944806
1498,35,2,76.6386149275
1499,35,3,98.75
1500,35,4,100
1501,35,5,90
1502,35,6,13.8833333333
1503,35,7,16.6666666667
1504,35,8,0
1505,35,9,79.2386956522
1506,35,10,78.2608695652
1507,35,11,100
1508,35,12,70
1509,35,13,86.9333333333
1510,35,14,66.6666666667
1511,35,15,100
1512,35,16,100
1513,35,17,57.4157078654
1514,35,18,49.3228397436
1515,35,19,87.1794871795
1516,35,20,50
1517,35,21,30
1518,35,22,65.35
1519,35,23,53.3333333333
1520,35,24,65.5085759872
1521,35,25,56.5217391304
1522,35,26,74.495412844
1523,35,27,56.4478091396
1524,35,28,25.4315304948
1525,35,29,9.0909090909
1526,35,30,41.7721518987
1527,35,31,30.6627142502
1528,35,32,37.3821155946
1529,35,33,53.5330358131
1530,35,34,0
1531,35,35,3.5714285714
1532,35,36,14.6977140908
1533,35,37,10
1534,35,38,56.9771409075
1535,35,39,92.274062208
1536,35,40,95.154185022
1537,35,41,89.3939393939
1538,35,42,100
1539,35,43,100
1540,35,44,100
1541,36,1,63.0423595687
1542,36,2,58.3389537681
1543,36,3,12.5
1544,36,4,0
1545,36,5,100
1546,36,6,86.1166666667
1547,36,7,83.3333333333
1548,36,8,100
1549,36,9,46.132826087
1550,36,10,30.4347826087
1551,36,11,75
1552,36,12,90
1553,36,13,93.4666666667
1554,36,14,83.3333333333
1555,36,15,100
1556,36,16,100
1557,36,17,63.9040947835
1558,36,18,50.7599247086
1559,36,19,96.7948717949
1560,36,20,50
1561,36,21,30
1562,36,22,70.46
1563,36,23,42.4242424242
1564,36,24,77.0482648584
1565,36,25,73.9130434783
1566,36,26,80.1834862385
1567,36,27,67.5889636189
1568,36,28,97.4683544304
1569,36,29,100
1570,36,30,94.9367088608
1571,36,31,44.8854970625
1572,36,32,47.7426185897
1573,36,33,88.2740391753
1574,36,34,0
1575,36,35,0
1576,36,36,7.4309978769
1577,36,37,0
1578,36,38,74.3099787686
1579,36,39,87.0811640635
1580,36,40,78.7077826725
1581,36,41,95.4545454545
1582,36,42,100
1583,36,43,100
1584,36,44,100
1585,37,1,71.4520887104
1586,37,2,91.01899
1587,37,3,100
1588,37,4,100
1589,37,5,100
1590,37,6,91.65
1591,37,7,100
1592,37,8,50
1593,37,9,93.9725
1594,37,10,100
1595,37,11,62.5
1596,37,12,90
1597,37,13,80.4
1598,37,14,50
1599,37,15,100
1600,37,16,100
1601,37,17,47.1854465009
1602,37,18,51.108029021
1603,37,19,94.2307692308
1604,37,20,50
1605,37,21,30
1606,37,22,68.11
1607,37,23,54.5454545455
1608,37,24,43.2628639809
1609,37,25,34.7826086957
1610,37,26,51.7431192661
1611,37,27,85.3895752904
1612,37,28,75.83429229
1613,37,29,90.9090909091
1614,37,30,60.7594936709
1615,37,31,54.5789102001
1616,37,32,99.4133439227
1617,37,33,65.9772930473
1618,37,34,0
1619,37,35,0
1620,37,36,96.6895368782
1621,37,37,100
1622,37,38,66.8953687822
1623,37,39,94.1095981845
1624,37,40,98.825256975
1625,37,41,89.3939393939
1626,37,42,100
1627,37,43,100
1628,37,44,100
1629,38,1,65.8780915461
1630,38,2,85.151375
1631,38,3,11.25
1632,38,4,0
1633,38,5,90
1634,38,6,90
1635,38,7,90
1636,38,8,90
1637,38,9,92.8425
1638,38,10,100
1639,38,11,52.5
1640,38,12,90
1641,38,13,90.445
1642,38,14,100
1643,38,15,77.5
1644,38,16,90
1645,38,17,48.1417680642
1646,38,18,50.7669824786
1647,38,19,96.1538461538
1648,38,20,50
1649,38,21,30
1650,38,22,74.57
1651,38,23,37.037037037
1652,38,24,45.5165536498
1653,38,25,69.5652173913
1654,38,26,21.4678899083
1655,38,27,69.811698887
1656,38,28,86.0759493671
1657,38,29,100
1658,38,30,72.1518987342
1659,38,31,57.0361104917
1660,38,32,68.8361455634
1661,38,33,93.5628424585
1662,38,34,22.2222222222
1663,38,35,0
1664,38,36,18.7074829932
1665,38,37,14.2857142857
1666,38,38,58.5034013605
1667,38,39,89.1703377386
1668,38,40,95.0073421439
1669,38,41,83.3333333333
1670,38,42,95
1671,38,43,100
1672,38,44,90
1673,39,1,73.6450520956
1674,39,2,100
1675,39,3,100
1676,39,4,100
1677,39,5,100
1678,39,6,100
1679,39,7,100
1680,39,8,100
1681,39,9,100
1682,39,10,100
1683,39,11,100
1684,39,12,100
1685,39,13,100
1686,39,14,100
1687,39,15,100
1688,39,16,100
1689,39,17,55.1698806445
1690,39,18,50.2041410256
1691,39,19,84.6153846154
1692,39,20,50
1693,39,21,30
1694,39,22,76.7
1695,39,23,48.8888888889
1696,39,24,60.1356202633
1697,39,25,21.7391304348
1698,39,26,98.5321100917
1699,39,27,69.8457361132
1700,39,28,79.3728423475
1701,39,29,95.4545454545
1702,39,30,63.2911392405
1703,39,31,67.8897388258
1704,39,32,91.9818925458
1705,39,33,100
1706,39,34,25
1707,39,35,3.5714285714
1708,39,36,8.117816092
1709,39,37,0
1710,39,38,81.1781609195
1711,39,39,88.579628888
1712,39,40,89.2804698972
1713,39,41,87.8787878788
1714,39,42,100
1715,39,43,100
1716,39,44,100
1717,40,1,70.7779086479
1718,40,2,94.398545
1719,40,3,90
1720,40,4,90
1721,40,5,90
1722,40,6,76.1166666667
1723,40,7,73.3333333333
1724,40,8,90
1725,40,9,98.21
1726,40,10,100
1727,40,11,100
1728,40,12,90
1729,40,13,93.745
1730,40,14,100
1731,40,15,77.5
1732,40,16,100
1733,40,17,64.3450264433
1734,40,18,47.854392735
1735,40,19,67.3076923077
1736,40,20,50
1737,40,21,30
1738,40,22,74.77
1739,40,23,59.2592592593
1740,40,24,80.8356601516
1741,40,25,81.3043478261
1742,40,26,80.3669724771
1743,40,27,51.2888019684
1744,40,28,72.7848101266
1745,40,29,100
1746,40,30,45.5696202532
1747,40,31,45.0312424799
1748,40,32,36.4583105452
1749,40,33,100
1750,40,34,0
1751,40,35,0
1752,40,36,9.2803030303
1753,40,37,0
1754,40,38,92.803030303
1755,40,39,42.5710853024
1756,40,40,0.2936857562
1757,40,41,84.8484848485
1758,40,42,87.5
1759,40,43,75
1760,40,44,100
1761,41,1,67.8013736252
1762,41,2,94.39026
1763,41,3,96.875
1764,41,4,100
1765,41,5,75
1766,41,6,83.32
1767,41,7,90
1768,41,8,50
1769,41,9,93.5
1770,41,10,100
1771,41,11,90
1772,41,12,70
1773,41,13,100
1774,41,14,100
1775,41,15,100
1776,41,16,100
1777,41,17,53.9041000946
1778,41,18,50.7798794872
1779,41,19,82.6923076923
1780,41,20,50
1781,41,21,30
1782,41,22,74.34
1783,41,23,62.2222222222
1784,41,24,57.028320702
1785,41,25,91.3043478261
1786,41,26,22.752293578
1787,41,27,56.4360202544
1788,41,28,76.9850402762
1789,41,29,81.8181818182
1790,41,30,72.1518987342
1791,41,31,56.9485648957
1792,41,32,68.113395321
1793,41,33,93.0619095579
1794,41,34,20
1795,41,35,3.5714285714
1796,41,36,32.7828927829
1797,41,37,28.5714285714
1798,41,38,70.6860706861
1799,41,39,81.694700307
1800,41,40,98.2378854626
1801,41,41,65.1515151515
1802,41,42,37.5
1803,41,43,75
1804,41,44,0
1805,42,1,65.9407911639
1806,42,2,85.9500733333
1807,42,3,100
1808,42,4,100
1809,42,5,100
1810,42,6,98.33
1811,42,7,100
1812,42,8,90
1813,42,9,93.2175
1814,42,10,100
1815,42,11,87.5
1816,42,12,70
1817,42,13,58.4366666667
1818,42,14,83.3333333333
1819,42,15,65
1820,42,16,23.3333333333
1821,42,17,48.4438805492
1822,42,18,50.0229824786
1823,42,19,96.1538461538
1824,42,20,50
1825,42,21,30
1826,42,22,69.77
1827,42,23,37.037037037
1828,42,24,46.8647786199
1829,42,25,73.9130434783
1830,42,26,19.8165137615
1831,42,27,68.5684404502
1832,42,28,89.6432681243
1833,42,29,81.8181818182
1834,42,30,97.4683544304
1835,42,31,45.0831463984
1836,42,32,34.6134306446
1837,42,33,100
1838,42,34,0
1839,42,35,3.5714285714
1840,42,36,20.4972107689
1841,42,37,14.2857142857
1842,42,38,76.4006791171
1843,42,39,90.1248164464
1844,42,40,96.9162995595
1845,42,41,83.3333333333
1846,42,42,95
1847,42,43,90
1848,42,44,100
1849,43,1,62.8926980679
1850,43,2,87.04029
1851,43,3,43.125
1852,43,4,40
1853,43,5,65
1854,43,6,58.35
1855,43,7,50
1856,43,8,100
1857,43,9,93.9725
1858,43,10,100
1859,43,11,62.5
1860,43,12,90
1861,43,13,96.7
1862,43,14,100
1863,43,15,100
1864,43,16,90
1865,43,17,39.8003763683
1866,43,18,49.9677252137
1867,43,19,96.7948717949
1868,43,20,50
1869,43,21,30
1870,43,22,59.51
1871,43,23,51.8518518519
1872,43,24,29.6330275229
1873,43,25,0
1874,43,26,59.2660550459
1875,43,27,69.2037222993
1876,43,28,97.7272727273
1877,43,29,95.4545454545
1878,43,30,100
1879,43,31,45.3178009368
1880,43,32,56.1054644809
1881,43,33,71.2103825137
1882,43,34,0
1883,43,35,17.8571428571
1884,43,36,15.9512862616
1885,43,37,10
1886,43,38,69.5128626163
1887,43,39,98.751835536
1888,43,40,97.503671072
1889,43,41,100
1890,43,42,87.5
1891,43,43,75
1892,43,44,100
1893,44,1,77.4370588908
1894,44,2,92.4583366667
1895,44,3,98.75
1896,44,4,100
1897,44,5,90
1898,44,6,76.0966666667
1899,44,7,83.3333333333
1900,44,8,40
1901,44,9,96.42
1902,44,10,100
1903,44,11,100
1904,44,12,80
1905,44,13,86.9333333333
1906,44,14,66.6666666667
1907,44,15,100
1908,44,16,100
1909,44,17,56.1868022113
1910,44,18,52.6388617021
1911,44,19,100
1912,44,20,50
1913,44,21,30
1914,44,22,56.9
1915,44,23,78.0141843972
1916,44,24,59.7347427204
1917,44,25,81.3043478261
1918,44,26,38.1651376147
1919,44,27,92.3001287983
1920,44,28,100
1921,44,29,100
1922,44,30,100
1923,44,31,63.8773000302
1924,44,32,100
1925,44,33,86.4319337136
1926,44,34,6.6666666667
1927,44,35,7.1428571429
1928,44,36,97.1216617211
1929,44,37,100
1930,44,38,71.2166172107
1931,44,39,99.9265785609
1932,44,40,99.8531571219
1933,44,41,100
1934,44,42,100
1935,44,43,100
1936,44,44,100
1937,45,1,59.409755902
1938,45,2,74.4145272464
1939,45,3,95.625
1940,45,4,100
1941,45,5,65
1942,45,6,89.98
1943,45,7,100
1944,45,8,40
1945,45,9,61.0879347826
1946,45,10,73.9130434783
1947,45,11,77.5
1948,45,12,0
1949,45,13,93.4666666667
1950,45,14,83.3333333333
1951,45,15,100
1952,45,16,100
1953,45,17,46.7387173077
1954,45,18,43.4774346154
1955,45,19,30.7692307692
1956,45,20,50
1957,45,21,30
1958,45,22,73.11
1959,45,23,83.3333333333
1960,45,24,50
1961,45,25,0
1962,45,26,100
1963,45,27,60.6658278628
1964,45,28,94.1887226697
1965,45,29,90.9090909091
1966,45,30,97.4683544304
1967,45,31,26.8378198665
1968,45,32,49.1185816893
1969,45,33,30.2059806766
1970,45,34,0
1971,45,35,3.5714285714
1972,45,36,6.7142008318
1973,45,37,0
1974,45,38,67.1420083185
1975,45,39,75.0634094246
1976,45,40,86.4904552129
1977,45,41,63.6363636364
1978,45,42,100
1979,45,43,100
1980,45,44,100
1981,46,1,63.4197876715
1982,46,2,84.82928
1983,46,3,55
1984,46,4,50
1985,46,5,90
1986,46,6,0
1987,46,7,0
1988,46,8,0
1989,46,9,96.42
1990,46,10,100
1991,46,11,100
1992,46,12,80
1993,46,13,100
1994,46,14,100
1995,46,15,100
1996,46,16,100
1997,46,17,46.2938038462
1998,46,18,42.5876076923
1999,46,19,34.6153846154
2000,46,20,50
2001,46,21,30
2002,46,22,71.26
2003,46,23,70
2004,46,24,50
2005,46,25,0
2006,46,26,100
2007,46,27,63.6972004732
2008,46,28,94.9367088608
2009,46,29,100
2010,46,30,89.8734177215
2011,46,31,42.5965168076
2012,46,32,27.0781894602
2013,46,33,100
2014,46,34,0
2015,46,35,3.5714285714
2016,46,36,57.3504273504
2017,46,37,57.1428571429
2018,46,38,59.2185592186
2019,46,39,80.2963556268
2020,46,40,90.8957415565
2021,46,41,69.696969697
2022,46,42,50
2023,46,43,100
2024,46,44,0
2025,47,1,74.3340212558
2026,47,2,91.2396866667
2027,47,3,98.75
2028,47,4,100
2029,47,5,90
2030,47,6,67.7666666667
2031,47,7,73.3333333333
2032,47,8,40
2033,47,9,96.7975
2034,47,10,100
2035,47,11,87.5
2036,47,12,90
2037,47,13,84.1533333333
2038,47,14,66.6666666667
2039,47,15,90
2040,47,16,100
2041,47,17,55.9643682476
2042,47,18,52.2498374126
2043,47,19,86.5384615385
2044,47,20,50
2045,47,21,30
2046,47,22,72.95
2047,47,23,72.7272727273
2048,47,24,59.6788990826
2049,47,25,90
2050,47,26,29.3577981651
2051,47,27,82.2513831907
2052,47,28,91.6570771001
2053,47,29,90.9090909091
2054,47,30,92.4050632911
2055,47,31,32.3129335439
2056,47,32,56.2811324354
2057,47,33,38.2818696457
2058,47,34,7.1428571429
2059,47,35,0
2060,47,36,97.8853046595
2061,47,37,100
2062,47,38,78.853046595
2063,47,39,87.9755706848
2064,47,40,98.6784140969
2065,47,41,77.2727272727
2066,47,42,100
2067,47,43,100
2068,47,44,100
2069,48,1,55.11842568
2070,48,2,78.4841806522
2071,48,3,83.75
2072,48,4,90
2073,48,5,40
2074,48,6,27.7866666667
2075,48,7,23.3333333333
2076,48,8,50
2077,48,9,92.5892391304
2078,48,10,95.652173913
2079,48,11,77.5
2080,48,12,90
2081,48,13,61.895
2082,48,14,100
2083,48,15,2.5
2084,48,16,66.6666666667
2085,48,17,42.0608606504
2086,48,18,48.5253910256
2087,48,19,76.2820512821
2088,48,20,50
2089,48,21,30
2090,48,22,68.45
2091,48,23,60
2092,48,24,35.5963302752
2093,48,25,0
2094,48,26,71.1926605505
2095,48,27,46.4729352235
2096,48,28,94.5627157652
2097,48,29,95.4545454545
2098,48,30,93.6708860759
2099,48,31,42.9928292348
2100,48,32,16.1903916205
2101,48,33,100
2102,48,34,30
2103,48,35,0
2104,48,36,5.3467000835
2105,48,37,0
2106,48,38,53.4670008354
2107,48,39,74.4560138833
2108,48,40,58.0029368576
2109,48,41,90.9090909091
2110,48,42,25
2111,48,43,50
2112,48,44,0
2113,49,1,60.5981424426
2114,49,2,83.1674706522
2115,49,3,96.875
2116,49,4,100
2117,49,5,75
2118,49,6,26.1166666667
2119,49,7,23.3333333333
2120,49,8,40
2121,49,9,89.0092391304
2122,49,10,95.652173913
2123,49,11,77.5
2124,49,12,70
2125,49,13,86.275
2126,49,14,100
2127,49,15,62.5
2128,49,16,90
2129,49,17,38.7027782418
2130,49,18,52.4454447964
2131,49,19,94.2307692308
2132,49,20,50
2133,49,21,30
2134,49,22,71.66
2135,49,23,62.7450980392
2136,49,24,24.9601116873
2137,49,25,24.7826086957
2138,49,26,25.1376146789
2139,49,27,66.992815867
2140,49,28,89.499424626
2141,49,29,95.4545454545
2142,49,30,83.5443037975
2143,49,31,39.6900707819
2144,49,32,37.116523253
2145,49,33,81.154254008
2146,49,34,0
2147,49,35,3.5714285714
2148,49,36,32.5424795469
2149,49,37,28.5714285714
2150,49,38,68.281938326
2151,49,39,97.5070084101
2152,49,40,99.5594713656
2153,49,41,95.4545454545
2154,49,42,75
2155,49,43,50
2156,49,44,100
2157,50,1,72.442492937
2158,50,2,94.10455
2159,50,3,91.25
2160,50,4,90
2161,50,5,100
2162,50,6,81.65
2163,50,7,90
2164,50,8,40
2165,50,9,98.5875
2166,50,10,100
2167,50,11,87.5
2168,50,12,100
2169,50,13,89
2170,50,14,100
2171,50,15,100
2172,50,16,66.6666666667
2173,50,17,51.5213905519
2174,50,18,50.5457727273
2175,50,19,100
2176,50,20,50
2177,50,21,30
2178,50,22,76.7
2179,50,23,24.2424242424
2180,50,24,52.4970083765
2181,50,25,82.6086956522
2182,50,26,22.3853211009
2183,50,27,78.4306568812
2184,50,28,98.1012658228
2185,50,29,100
2186,50,30,96.2025316456
2187,50,31,35.0016089608
2188,50,32,43.5471410711
2189,50,33,45.7975614076
2190,50,34,14.2857142857
2191,50,35,17.8571428571
2192,50,36,58.7202380952
2193,50,37,57.1428571429
2194,50,38,72.9166666667
2195,50,39,98.4848484848
2196,50,40,100
2197,50,41,96.9696969697
2198,50,42,100
2199,50,43,100
2200,50,44,100
2201,51,1,58.1271435369
2202,51,2,67.2157291304
2203,51,3,96.875
2204,51,4,100
2205,51,5,75
2206,51,6,67.7666666667
2207,51,7,73.3333333333
2208,51,8,40
2209,51,9,52.2893478261
2210,51,10,39.1304347826
2211,51,11,75
2212,51,12,90
2213,51,13,93.05
2214,51,14,100
2215,51,15,75
2216,51,16,100
2217,51,17,46.4824583622
2218,51,18,49.2034488345
2219,51,19,87.1794871795
2220,51,20,50
2221,51,21,30
2222,51,22,75.09
2223,51,23,36.3636363636
2224,51,24,43.7614678899
2225,51,25,0
2226,51,26,87.5229357798
2227,51,27,65.1936338755
2228,51,28,88.4925201381
2229,51,29,90.9090909091
2230,51,30,86.0759493671
2231,51,31,37.9514352027
2232,51,32,13.002184597
2233,51,33,100
2234,51,34,0
2235,51,35,3.5714285714
2236,51,36,7.9317269076
2237,51,37,0
2238,51,38,79.3172690763
2239,51,39,88.1224135629
2240,51,40,98.9720998532
2241,51,41,77.2727272727
2242,51,42,100
2243,51,43,100
2244,51,44,100
2245,52,1,72.0462755672
2246,52,2,95.54845
2247,52,3,56.25
2248,52,4,50
2249,52,5,100
2250,52,6,91.65
2251,52,7,100
2252,52,8,50
2253,52,9,100
2254,52,10,100
2255,52,11,100
2256,52,12,100
2257,52,13,100
2258,52,14,100
2259,52,15,100
2260,52,16,100
2261,52,17,55.8933052446
2262,52,18,50.2588881119
2263,52,19,94.2307692308
2264,52,20,50
2265,52,21,30
2266,52,22,81.4
2267,52,23,24.2424242424
2268,52,24,61.5277223773
2269,52,25,47.8260869565
2270,52,26,75.2293577982
2271,52,27,68.1461436583
2272,52,28,86.7088607595
2273,52,29,100
2274,52,30,73.417721519
2275,52,31,45.3661096247
2276,52,32,35.4708949665
2277,52,33,100
2278,52,34,0
2279,52,35,3.5714285714
2280,52,36,20.7242757243
2281,52,37,14.2857142857
2282,52,38,78.6713286713
2283,52,39,97.2867440929
2284,52,40,99.1189427313
2285,52,41,95.4545454545
2286,52,42,87.5
2287,52,43,75
2288,52,44,100
2289,53,1,69.3211165753
2290,53,2,99.169475
2291,53,3,100
2292,53,4,100
2293,53,5,100
2294,53,6,100
2295,53,7,100
2296,53,8,100
2297,53,9,100
2298,53,10,100
2299,53,11,100
2300,53,12,100
2301,53,13,96.525
2302,53,14,100
2303,53,15,87.5
2304,53,16,100
2305,53,17,45.1932842132
2306,53,18,48.7870470862
2307,53,19,92.9487179487
2308,53,20,50
2309,53,21,30
2310,53,22,73.36
2311,53,23,24.2424242424
2312,53,24,41.5995213402
2313,53,25,65.2173913043
2314,53,26,17.9816513761
2315,53,27,70.1071995008
2316,53,28,100
2317,53,29,100
2318,53,30,100
2319,53,31,41.9423722381
2320,53,32,27.0980976913
2321,53,33,100
2322,53,34,0
2323,53,35,0
2324,53,36,6.7405355494
2325,53,37,0
2326,53,38,67.405355494
2327,53,39,99.6328928047
2328,53,40,99.2657856094
2329,53,41,100
2330,53,42,100
2331,53,43,100
2332,53,44,100
2333,54,1,71.0977193325
2334,54,2,94.50529
2335,54,3,95.625
2336,54,4,100
2337,54,5,65
2338,54,6,98.33
2339,54,7,100
2340,54,8,90
2341,54,9,97.175
2342,54,10,100
2343,54,11,75
2344,54,12,100
2345,54,13,86.1
2346,54,14,100
2347,54,15,50
2348,54,16,100
2349,54,17,56.0466051138
2350,54,18,52.091215812
2351,54,19,96.1538461538
2352,54,20,50
2353,54,21,30
2354,54,22,69.35
2355,54,23,59.2592592593
2356,54,24,60.0019944156
2357,54,25,68.2608695652
2358,54,26,51.7431192661
2359,54,27,65.5663138097
2360,54,28,98.1012658228
2361,54,29,100
2362,54,30,96.2025316456
2363,54,31,36.4982586644
2364,54,32,58.7278106509
2365,54,33,49.8708086785
2366,54,34,0
2367,54,35,3.5714285714
2368,54,36,9.1985428051
2369,54,37,0
2370,54,38,91.985428051
2371,54,39,95.9918568949
2372,54,40,99.5594713656
2373,54,41,92.4242424242
2374,54,42,87.5
2375,54,43,75
2376,54,44,100
2377,55,1,70.9430220013
2378,55,2,67.7414824638
2379,55,3,91.25
2380,55,4,90
2381,55,5,100
2382,55,6,91.67
2383,55,7,90
2384,55,8,100
2385,55,9,51.1593478261
2386,55,10,39.1304347826
2387,55,11,65
2388,55,12,90
2389,55,13,90.6866666667
2390,55,14,83.3333333333
2391,55,15,90
2392,55,16,100
2393,55,17,72.6568364903
2394,55,18,49.6614990676
2395,55,19,89.7435897436
2396,55,20,50
2397,55,21,30
2398,55,22,71.38
2399,55,23,42.4242424242
2400,55,24,95.652173913
2401,55,25,91.3043478261
2402,55,26,100
2403,55,27,72.2472452504
2404,55,28,99.3670886076
2405,55,29,100
2406,55,30,98.7341772152
2407,55,31,57.2582809567
2408,55,32,73.5099422931
2409,55,33,100
2410,55,34,0
2411,55,35,0
2412,55,36,8.2983682984
2413,55,37,0
2414,55,38,82.9836829837
2415,55,39,94.840475237
2416,55,40,95.7415565345
2417,55,41,93.9393939394
2418,55,42,100
2419,55,43,100
2420,55,44,100
2421,56,1,73.0408969942
2422,56,2,97.78698
2423,56,3,100
2424,56,4,100
2425,56,5,100
2426,56,6,83.3
2427,56,7,100
2428,56,8,0
2429,56,9,98.87
2430,56,10,100
2431,56,11,90
2432,56,12,100
2433,56,13,100
2434,56,14,100
2435,56,15,100
2436,56,16,100
2437,56,17,53.8910502381
2438,56,18,52.0162448718
2439,56,19,93.5897435897
2440,56,20,50
2441,56,21,30
2442,56,22,67.19
2443,56,23,66.6666666667
2444,56,24,55.7658556043
2445,56,25,42.1739130435
2446,56,26,69.3577981651
2447,56,27,72.3367337917
2448,56,28,98.7341772152
2449,56,29,100
2450,56,30,97.4683544304
2451,56,31,50.2006163188
2452,56,32,32.4621850932
2453,56,33,100
2454,56,34,33.3333333333
2455,56,35,7.1428571429
2456,56,36,16.876230661
2457,56,37,10
2458,56,38,78.7623066104
2459,56,39,99.3392070485
2460,56,40,98.6784140969
2461,56,41,100
2462,56,42,95
2463,56,43,90
2464,56,44,100
2465,57,1,65.935790427
2466,57,2,92.9787333333
2467,57,3,91.25
2468,57,4,90
2469,57,5,100
2470,57,6,77.7866666667
2471,57,7,73.3333333333
2472,57,8,100
2473,57,9,96.7975
2474,57,10,100
2475,57,11,87.5
2476,57,12,90
2477,57,13,90.1666666667
2478,57,14,83.3333333333
2479,57,15,100
2480,57,16,90
2481,57,17,44.8992056475
2482,57,18,48.2726833333
2483,57,19,50
2484,57,20,50
2485,57,21,30
2486,57,22,78.77
2487,57,23,88.8888888889
2488,57,24,41.5257279617
2489,57,25,59.5652173913
2490,57,26,23.4862385321
2491,57,27,65.3398949792
2492,57,28,97.4683544304
2493,57,29,100
2494,57,30,94.9367088608
2495,57,31,31.4602012753
2496,57,32,36.6729306979
2497,57,33,56.6588480584
2498,57,34,0
2499,57,35,3.5714285714
2500,57,36,8.4090909091
